MediaId,CreatedDate,PostUrl,NrLikes,NrComments,ViewCount,IsVideo,TaggedUsers,MentionedUsers,Caption,Location
2213973439215888796_3781958475,1/4/2020 1:57:19 PM,https://www.instagram.com/p/B65nRzinOmc,1306,5,19198,Yes,,"@blossom,@simplysatisfyinguk","experiments! 😍👏🏻❤️
⠀⠀ All credits: @blossom
⠀ Follow ( @simplysatisfyinguk 🔐 ) for more!
⠀Everyday the best tutorials for you!
•
•
•
Make sure you liked and comment⬇️⬇️ use our hashtag - #simplysatisfyinguk
•
•
•
#glittery #influencerswanted #influencerstyle #influencermarketing #glitter #glittereyeshadow #travelinfluencer #satisfyingvideo #glitters #doginfluencer #satisfyingvid #microinfluencer #brandinfluencer #glitterslime #influencerdigital #influencers #oddlysatisfyingvideo #glittermakeup #satisfyingsounds #satisfyingvideos #prilaga #glitternails #satisfying #satisfyingslimes #satisfyingasmr #influencer #satisfyingslime #sosatisfying",
2163999830032919059_3781958475,10/27/2019 3:08:40 PM,https://www.instagram.com/p/B4IEmFLHioT,1300,72,7532,Yes,,"@musiacal,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","1, 2 or 3? You decide! •
Make sure you liked and comment⬇️⬇️ use our hashtag - #simplysatisfyinguk
•
•
•
follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk
•
•
•
#glittery #influencerswanted #influencerstyle #influencermarketing #glitter #glittereyeshadow #travelinfluencer #satisfyingvideo #glitters #doginfluencer #satisfyingvid #microinfluencer #brandinfluencer #glitterslime #influencerdigital #influencers #oddlysatisfyingvideo #glittermakeup #satisfyingsounds #satisfyingvideos #prilaga #glitternails #satisfying #satisfyingslimes #satisfyingasmr #influencer #satisfyingslime #sosatisfying",
2006596752011882367_3781958475,3/24/2019 10:57:56 AM,https://www.instagram.com/p/BvY3R1THu9_,1280,8,9536,Yes,,"@@ceudemt,@junmayol,@mythical_bath_and_body,@mythical_bath_and_body,@mythical_bath_and_body","Floating canoes in Brazil! Tag 5 people who might want to see this! 👇🏽 Credit: @@ceudemt @junmayol - I do not take credit! 
Follow me, for amazing photos & videos 🏝
@mythical_bath_and_body 
@mythical_bath_and_body 
@mythical_bath_and_body 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#viral #viralsvideo #virals #video #videos #tube #youtuber#youtube #insta #asmr #artwork #1minutemakeup#viralposts #viralvids #instagram #lux #luxury #luxurylife#gameofthrones #streetart #fashion #craft #cars #bmw#mercedes #likeforfollow #world #gags #lol #omgvideos",
2009835858615494710_3781958475,3/28/2019 10:12:25 PM,https://www.instagram.com/p/BvkXxCZnmg2,1279,21,18280,Yes,,"@musiacal,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Normal or colour? •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2029404260337985859_3781958475,4/24/2019 10:11:01 PM,https://www.instagram.com/p/Bwp5GwrHClD,1274,493,0,No,,@simply_satisfying_uk,"Follow @simply_satisfying_uk for more!
•
•
•
#howtomakeslime #slimetutorial #purpleslime #slime#satisfying #redslime #crunch #slimemixing #slimefloam#satisfy #asmr #slimey #slimesatisfying #diy #asmrvideo#asmrslime #orangeslime #bubblepopping #crunchyslime#floammaking #howto #satisfyingslime #slimesmoothie#blueslime #pinkslime #satisfyingvideo #foryou #doubletap#omgpage #musicaly",
2017531517875263602_3781958475,4/8/2019 1:02:00 PM,https://www.instagram.com/p/Bv_tjnmHBhy,1271,4,0,No,,"@ivenoven,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Tiger cake! tag your friends who love dogs!
•
•
Make sure you liked and comment⬇️⬇️ use our hashtag - #simplysatisfyinguk
•
•
•
follow @ivenoven - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk
Follow: @simply_satisfying_uk
Follow: @simply_satisfying_uk
•
•
•
#unicornsarereal #sweetness #cakesmash #cakestyle #unicornstuff #buttercreamcakes #bakinglove #bakingday #belajarbaking #cakes #bakingfun #cakesinlagos #sweet16 #unicorns #sweetheart #healthybaking #sweet #sweettooth #unicornsquad #sweets #baking #cakestand #iloveunicorns #dogsofinstagram #dogs",
2164838145028064662_3781958475,10/28/2019 6:54:22 PM,https://www.instagram.com/p/B4LDNK2nQWW,1257,3,14272,Yes,,"@hydraulicpresschannel,@simplysatisfyinguk","Wow! This is amazing! 💜 Credit - @hydraulicpresschannel
-
Follow @simplysatisfyinguk (me) for more videos like this daily!
•
•
TaGs bC I WannA bECoMe FaMuZ[🍄] #slime#bubblegumslime #talisatossell # #avalanche #floam #viral#squishy #homemade #satisfying #bubbles #soothing#slimethailand #anxietyrelief #butterslime #satisfy#oddlysatisfying #explorepage #floamslime #fluffyslime#satisfaction #slimevideo #satisfyingvideo #stressrelief#sleepaid",
2027596484158899689_3781958475,4/22/2019 10:19:18 AM,https://www.instagram.com/p/BwjeEJ6H0Xp,1256,37,0,No,,"@simply_satisfying_uk,@heavenly.fashions,@dolcegabbana","💫 1 2 3 4 or 5?
Which is your favorite?

Follow @simply_satisfying_uk @heavenly.fashions 
By @dolcegabbana .
.
.
.
.
.
.
#highheels #heelsaddict #heels👠 #shoefashion#fashionshoes #fashionheels #heel #shoestyle#stylishshoes #womenshoes #couturefashion#fashioncouture #classyfashion #coutureaddict#chicfashion #bestfashion #shoesoftheday #womanfashion#disneyprincesses #dreamshoes #shoe #shoesaddict#shoeworship #shoelovers #shoeaddiction #shoes👠#shoeshine",
2224288468024773203_3781958475,1/18/2020 7:31:31 PM,https://www.instagram.com/p/B7eQpOunUpT,1251,4,27162,Yes,,"@m.satisfying,@moonshinesuds","Name the unicorn inside the soap! - I think I'll name it Sparkle! .
Crédit: @m.satisfying - check him out! He posts amazing stuff! •
•
Soap: Rainbow Crystal Unicorn Necklace Soap by @moonshinesuds - check her out! .
.
.
Hashtags: #fluffyslime #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#soap #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2085690532576531069_3781958475,7/11/2019 2:02:01 PM,https://www.instagram.com/p/Bzx3H0pnpJ9,1242,7,11031,Yes,,@satisfybroken,"What is your favourite flavour of ice cream? 🍦
•
•
creds @satisfybroken -
💗
💗💗
💗💗💗
💗💗💗
💗💗
💗",
2214120722293208314_3781958475,1/4/2020 6:49:54 PM,https://www.instagram.com/p/B66IxDmHjT6,1236,6,15597,Yes,,,"Making jewelry with resin and wood - wow this is so pretty! The colours are fascinating! •
•
Video by XN19971126(Döuyin)
.
•
•
#diy #diyvideos #tutorial #diyforlife #diyfuture #diyfashion#diycraft #diyvideo #diycrafts #diyfood #videotutorial#diyshop #diyslime #diymakeup #diygift #diygifts #diyqueen#diyproject #pretty #me #happy #instagood #hair#5mincrafts #doityourself #cool #food #chocolates#yummyfood #soyummy",
2026742373490269082_3781958475,4/21/2019 6:02:20 AM,https://www.instagram.com/p/Bwgb3NXHpua,1175,12,0,No,,@naturally.jo,"Looks delicious!😋1 - 6?🌸💕😋🍧 Don't forget to tag your friends.
📸 @naturally.jo
.
.
.
#fashion #style #stylish #love #me #cute #photooftheday#nails #hair #beauty #beautiful #instagood #instafashion#pretty #girly #pink #girl #girls #eyes #model #dress #skirt#shoes #heels #styles #outfit #purse #jewelry #shopping #icecream",
2108631395057097156_3781958475,8/12/2019 5:41:29 AM,https://www.instagram.com/p/B1DXRTwnVnE,1159,5,10432,Yes,,"@kawaii.slime.company,@talisatossellofficial","🍯🍯 have you ever tried honeycomb? 🍯🍯
•
•
Slime from @kawaii.slime.company 🍯
•
•
Credit: @talisatossellofficial
•
•
#vape #vaping 
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #slimetutorial #whiteslime #redslime #slusheeslime #explorepages",
2118072475641113993_3781958475,8/25/2019 6:19:31 AM,https://www.instagram.com/p/B1k57HPHu2J,1132,0,26989,Yes,,@thealchemistuk,"Mad hatters tea party - I recently visited @thealchemistuk and this drink was LOVELY - fruity and alcoholic 🤪 best combo I can think of. •
•
This is my video please give me credit if you repost - I just thought the dry ice was really satisfying 😍
• •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2029371945566087293_3781958475,4/24/2019 9:06:59 PM,https://www.instagram.com/p/BwpxwhMnCh9,1105,30,10249,Yes,,"@lilclued,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Follow @lilclued for more! ❤️
•
Make sure you liked and comment⬇️⬇️
•
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2016287127639099472_3781958475,4/6/2019 7:49:49 PM,https://www.instagram.com/p/Bv7SnW4HwhQ,1103,7,6650,Yes,,"@wwfco,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Bath bomb in a bag! •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @wwfco - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2085815913459609964_3781958475,7/11/2019 6:11:15 PM,https://www.instagram.com/p/BzyToWsnfFs,1089,12,12633,Yes,,@asmr.spicyy,"♌️♈️♍️🌙 Repost: @asmr.spicyy 💝💝 .
Comment Your Zodiac Sign & color you got 👇
.
This is absolutely amazing the sound the colors so Satisfying 😭😍 she makes really great videos ❤️❤️",
2220450416462474392_3781958475,1/13/2020 12:25:46 PM,https://www.instagram.com/p/B7Qn-OqnSyY,1082,32,33619,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk","Comment 'ORANGE' in your language 🍊
Tag your friends below!👇🏻👇🏻 Follow @simplysatisfyinguk 
Follow @simplysatisfyinguk Ⓒ ⇢ D542322875 𝗼𝗻 𝗸𝘄𝗮𝗶
⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀
🍧🍡🍥
⠀⠀⠀⠀⠀⠀⠀⠀⠀
#slimez #slimepressing #satisfying #slimeglossy#slime #slimelover #sound #slimer#slimesatisfying #satisfyingasmr #slimesquad#slime😍 #satisfyingvideos #slimef4f#slimebubbles #slimevideo #slimeasmr#slimephoto #slimefluffy #slimeswirl #satisfactory#slimes #satisfyingslime #slimetutorial#slimepressing #satisfying #slimeglossy#slimelover #sound #slimer #slimesatisfying#satisfyingasmr #slimesmoothie #f4f#slimebubbles #slimevideo #slimeasmr#slimefluffy #slimeswirl #satisfactor#satisfyingslime #slimetutorial #asmr #waterslime#kwai",
2017735682031510652_3781958475,4/8/2019 7:48:26 PM,https://www.instagram.com/p/BwAb-mSHmR8,1075,42,19230,Yes,,"@hydraulicpresschannel,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk,@prilaga","Tag your friends who love unicorns!
•
•
Make sure you liked and comment⬇️⬇️ use our hashtag - #simplysatisfyinguk
•
•
•
follow @hydraulicpresschannel - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk
Follow: @simply_satisfying_uk
Follow: @simply_satisfying_uk
•
•
•
@prilaga  #unicorno #unicornios #funnygirl #funnytextposts #unicornlovers #unicornstuff #unicornpower #unicorni #prilaga #unicórnio #funnyvideos #funnymemes #funnydog #funnypic #funny #funnyvideo #funnytextpost #unicorns #unicornio #festaunicornio #funnyaf #unicorn #memes #funnyquotes #unicornioparty #unicornmakeup #unicorn🦄",
2161573210521243929_3781958475,10/24/2019 6:47:08 AM,https://www.instagram.com/p/B3_c2HpHpEZ,1073,6,0,No,"hilaryish,bellagracebath","@bellagracebath,@hilaryish),@simplysatisfyinguk","These vids are SO nice to watch! Do you agree? 😍 combing hair is pretty satisfying to me, huh, I never knew! -
CREDIT: (via slide 1. @bellagracebath and slide 2. @hilaryish)
-
Follow @simplysatisfyinguk for more!! 💫
.
.
.
#relaxingvideos #relaxation #relaxationtime #satisfying#asmrsounds #relaxingram #relaxingvideo #satisfaction#satisfyingsound #stressrelief #relievestress #stressless#lessstress #nostresszone #nostress #perfectionism#bathbomb #straighthair #rainbowhair",
2018265779578781991_3781958475,4/9/2019 1:23:09 PM,https://www.instagram.com/p/BwCUgiGHsEn,1069,43,19014,Yes,,"@_satisfy.smoothiez_,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Which sign is yours? ♍ mine is Virgo
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @_satisfy.smoothiez_ - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#satiafyingslimes #viralvideos❣️ #viralvideos #satiafyingvideos #starsigns #viralvideostar #starsignfacts #virgonation #floralfloamasmr #floralfloamglitterbomb #floralfloamslime #virgo♍️ #virgo #starsign #virgolife #viralvideoshowdow #starsignadvice #virgos #floralfloamcrushing #starsignmakeup #satiafyingslimevideo #starsigntattoo #virgoseason #viralvideosjedi #floralfloamglitter #floralfloam #satiafying #satiafyingvideo #satiafyingslime",
2084427572403169584_3781958475,7/9/2019 8:12:46 PM,https://www.instagram.com/p/BztX9VVHukw,1049,55,5456,Yes,,"@musiacal,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","1n 2 or 3! Which one do you like more? Comment down below! •
•
Make sure you liked and comment⬇️⬇️
•
•
•
follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk",
2018324945110514008_3781958475,4/9/2019 3:19:47 PM,https://www.instagram.com/p/BwCh9gSnzlY,1041,19,15451,Yes,,"@talisa.tossell,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Macbook slime - tag 10 people who may want to see this! •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @talisa.tossell - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2214194155060446767_3781958475,1/4/2020 9:15:42 PM,https://www.instagram.com/p/B66ZdpMH8Yv,1040,6,27200,Yes,,@hydraulicpresschannel,"They are too cute to crush! 🤕🤣
•
•
Credit: @hydraulicpresschannel •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2162015743978076762_3781958475,10/24/2019 9:26:32 PM,https://www.instagram.com/p/B4BBd1CnXpa,1035,5,9360,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@tiktokmusic.lys","Girlfriend or grandma?🥠
follow @simplysatisfyinguk  for more!
follow @simplysatisfyinguk  for more!
@tiktokmusic.lys

#explorepage #omgpage #satisfyingvideos#anxietyhelp #crunchyslime #calmdown#sleepaid #squishy #floam #asmrsound#anxietyhelp #bubbles #crunch #stressrelief#oddlysatisfying #fluffyslime #asmrtingles#satisfyingvideo #satisfying #satisfy #asmr#slimethailand #satisfaction #poke #stretchy#stretching #slime",
2026914496275968391_3781958475,4/21/2019 11:44:18 AM,https://www.instagram.com/p/BwhC_7MnnGH,1024,45,0,No,,@naturally.jo,"Swipe right - 
Looks delicious!😋1 - 6?🌸💕😋🍧 Don't forget to tag your friends.
📸 @naturally.jo
.
.
.
#fashion #style #stylish #love #me #cute #photooftheday#nails #hair #beauty #beautiful #instagood #instafashion#pretty #girly #pink #girl #girls #eyes #model #dress #skirt#shoes #heels #styles #outfit #purse #jewelry #shopping #icecream",
2007511471505656616_3781958475,3/25/2019 5:14:24 PM,https://www.instagram.com/p/BvcHQwNncso,992,11,8548,Yes,,"@micabomb,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Tag 5 people who you think might want to see this!

Check out my new shopify store - link in profile description! 👇🏽 Credit: @micabomb - I do not take credit! 
Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#bathbomb #bathbombaddict #bathbombdemo#bathbombvideo #oddlysatisfying #satisfying#satisfyingsounds #stressreliever #calmingsounds#relaxingvideos #soothingsounds #asmr #asmrvideo#soakfizzbubbles #nationalunicornday🦄#nationalunicornday #unicornbathbomb#bathbombs",
2161758941978003881_3781958475,10/24/2019 12:56:09 PM,https://www.instagram.com/p/B4AHE3in4mp,989,1,0,No,,"@simplysatisfyinguk,@?,@oak.lettering.co","Follow @simplysatisfyinguk for more 
Credit ⤵︎ @? @oak.lettering.co
•
• #satisfyingvideos#anxietyhelp #crunchyslime #calmdown#sleepaid #squishy #floam #asmrsound#anxietyhelp #bubbles #crunch #stressrelief#oddlysatisfying #fluffyslime #asmrtingles#satisfyingvideo #satisfying #satisfy #asmr#slimethailand #satisfaction #poke #stretchy#stretching #slime #slimey #slimes",
2169190680522385490_3781958475,11/3/2019 7:02:20 PM,https://www.instagram.com/p/B4ag25an-hS,959,1,13090,Yes,,"@blossom,@simplysatisfyinguk","Clay ideas! 😍👍🏻
⠀⠀ All credits: @blossom
⠀ Follow me: @simplysatisfyinguk 🔐
⠀Helpful videos every day!
⠀⠀ .
Hashtags 🧩
.

#slimecommunity #omg #wowow #slimes#coolvidssatisfyingposts #oddlysatisfying #wow #explore#socool #coolvids #mindboggling #superpost#satisfyingvideo #satisfyingslimevideos #soapcutting#trending #satisfyingvids #vape #hydraulicpress
#fluffyslime #asmr #satisfying #slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunch #lifehacks",
2029048758966101735_3781958475,4/24/2019 10:24:42 AM,https://www.instagram.com/p/BwooRiOHybn,958,5,0,No,,"@neohumanity,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Press read more! 
These are beautiful! What do you think about these?
•
•
I'm always fascinated by travel and beautiful landscape photos - I want to take them myself. I may start doing that and see where it takes me - I think that these photos are beautiful and the photographer is amazing at his job! •
•
Credit: @neohumanity ☆
•
•
Follow @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
#travelthroughtheworld #travelbucketlist #travellingtheworld#travelrepost #travelholic #traveladdicted #travelislife#travelpassion #backpackerlife #seetheworld #travelnow#travellingourplanet #travelforlife #traveltheglobe#travelshots #travellist #worldexplorer #travelphotooftheday#landscape_love #landscape_lovers #landscape_lover#landscape_capture #natureisamazing #natureisawesome#wondeful_places #borntotravel #natureisbeautiful #yorkshire",
2009756852641857460_3781958475,3/28/2019 7:35:56 PM,https://www.instagram.com/p/BvkFzWWn_-0,955,6,11866,Yes,,"@processvideo,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","YES👍/NO👎? •
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @processvideo - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#asmr #asmrvideo #satisfy #satisfying #soapcutting #soap#slime #slimes #sponge #sand #floralfoam#floralfoamasmr #art🎨 #art #wax #chalk #asmrtingle#hotknife #antistress #video #асмр #antistress #instagram#instagramvideo #satisfyingvideos",
2254010495279177366_3781958475,2/28/2020 7:43:35 PM,https://www.instagram.com/p/B9H2pprHh6W,950,5,10928,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@tiktokclicks","Day 🌊Or Night?🌓👇🙀👇
Follow: @simplysatisfyinguk 
Follow: @simplysatisfyinguk
❤️
By @tiktokclicks
🦋
🦋🦋
🦋🦋🦋
🦋🦋🦋🦋
🦋🦋🦋🦋🦋
#slime #fluffyslime #asmr #satisfying #tsatisfy #slimeusa #satisfyingposts #fishbowlslime #slimyslime #crunchyslime #clearslime #brownslime #sellsand #kineticsand #uk #america #waterslime #greenslime #yellowslime #blueslime #slusheeslime #butterslime #icebergslime #creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🦋🦋🦋🦋🦋🦋
🦋🦋🦋🦋🦋
🦋🦋🦋🦋
🦋🦋🦋
🦋🦋
🦋",
2163388760121516811_3781958475,10/26/2019 6:54:32 PM,https://www.instagram.com/p/B4F5p1-HaML,944,4,8600,Yes,,"@simplysatisfyinguk,@thegalshir","Follow @simplysatisfyinguk for more 
Credit ⤵︎ @thegalshir",
2026509777590096441_3781958475,4/20/2019 10:20:12 PM,https://www.instagram.com/p/Bwfm-fjHRI5,943,589,0,No,,@simply_satisfying_uk,"SWIPE - 
Check out @simply_satisfying_uk for more!
•
•
#fashion #style #stylish #love #me #cute #photooftheday#nails #hair #beauty #beautiful #instagood #instafashion#pretty #girly #pink #girl #girls #eyes #model #dress #skirt#shoes #heels #styles #satisfying  #purse #jewelry #satisfyingposts #satisfyingvideos",
2162583560850998303_3781958475,10/25/2019 4:14:54 PM,https://www.instagram.com/p/B4DCkptn4Qf,931,2,7071,Yes,,@wwfco,"Wow! This is cool! Love the colours! •
•
Credit: @wwfco •
•
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2007936595328494762_3781958475,3/26/2019 7:20:41 AM,https://www.instagram.com/p/Bvdn7HoD-yq,927,8,5971,Yes,,"@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk,@wwfco","IS IT REAL HOLO!? (No, it's iridescent)
-
-
Dont forget to like and comment! 😁
-
-
Follow 👉 @simply_satisfying_uk 
Follow 👉 @simply_satisfying_uk 
Follow 👉 @simply_satisfying_uk ⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀
🌟 Turn On Post Notifications
📷 Content Creator: @wwfco
-
-

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2083524273747522268_3781958475,7/8/2019 2:18:04 PM,https://www.instagram.com/p/BzqKkm5n_Lc,919,11,7859,Yes,,@satisfybroken,"Woah😍😍
-
what your favorite food?😋
-
creds @satisfybroken 🥰",
2212132272627102700_3781958475,1/2/2020 12:59:14 AM,https://www.instagram.com/p/B6zEpTiHbPs,917,4,16396,Yes,,@hydraulicpresschannel,"*Scary* Metal pole vs hydraulic press!!! Who will win? Comment below •
•
Credit: @hydraulicpresschannel •
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime #slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2027104752203851283_3781958475,4/21/2019 6:02:19 PM,https://www.instagram.com/p/BwhuQg1neYT,915,13,0,No,,"@willowsparty,@cupcake.the.pom,@dax_cocolab,@cat.moby,@mister.enzoviola,@yanatwofacecat","Too cute!! 1 - 6?🌸💕
📸@willowsparty @cupcake.the.pom @dax_cocolab @cat.moby @mister.enzoviola @yanatwofacecat
.
.
.
#fashion #style #stylish #love #me #cute #photooftheday#nails #hair #beauty #beautiful #instagood #instafashion#pretty #girly #pink #girl #girls #eyes #model #dress #skirt#shoes #heels #styles #outfit #purse #jewelry #shopping",
2026207803413939230_3781958475,4/20/2019 12:20:14 PM,https://www.instagram.com/p/BweiUMLnMQe,897,453,0,No,,"@simply_satisfying_uk,@sellymyalex,@foodys","SWIPE - 
Check out @simply_satisfying_uk for more!
•
Credit for number 4 - @sellymyalex
Number 6 is @foodys •
•
•
#fashion #style #stylish #love #me #cute #photooftheday#nails #hair #beauty #beautiful #instagood #instafashion#pretty #girly #pink #girl #girls #eyes #model #dress #skirt#shoes #heels #styles #outfit #purse #jewelry #shopping #icecream",
2021838316933863596_3781958475,4/14/2019 11:39:30 AM,https://www.instagram.com/p/BwPAzyyHdis,893,1,18895,Yes,,"@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Your brand is what other people say about you when you are not in the room. Set yourself up so they are saying the right things. 🔥 •
•
•Make sure you liked and comment⬇️⬇️
•
•
Dm for credit/removal
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#hotbrand #versaceversaceversace #powerofbranding#mensfashiondaily #luxurybagbrand #theblockishot#bagluxury #versacebag #hotinhere #theroofisonfire#garyveequotes #everydaywelit #streetstyles#streetstyleman #menstreetstyle #MenswearVault#TechVault",
2084210755290204367_3781958475,7/9/2019 1:01:45 PM,https://www.instagram.com/p/BzsmqOqHwjP,867,350,0,No,,"@simplysatisfyinguk,@valentinamachadoo,@thattalents,@viralhotties","Follow @simplysatisfyinguk satisfying_uk for more!
•
•
•
Credit where credit is due 😘 ☆
3rd slide @valentinamachadoo / @thattalents
4th slide: @viralhotties
•
•
•",
