,PostUrl,NrLikes,IsVideo,Credits
910,https://www.instagram.com/p/B-zn-H6Hibk,509,No,credit
3611,https://www.instagram.com/p/B-jnqDaCNTh,509,No,credits: @maiislime
2586,https://www.instagram.com/p/CAs7jG2n3WP,508,No,credit: @please comment or do for credit -
943,https://www.instagram.com/p/B-Sj4OtnJ2U,507,No,credit @dm for removal*
1607,https://www.instagram.com/p/B_ahhvWhlWK,507,No,credit @dm for removal*
3557,https://www.instagram.com/p/B_xJEAQnrik,506,No,credits:hardnippleboy/tiktok and ronnierex/tiktok
2148,https://www.instagram.com/p/B9ShKmpBOt2,506,Yes,credit: (unknown)
2158,https://www.instagram.com/p/CA-xeTdHZ7B,504,Yes,credit : @sosatisfying in @tiktok
1491,https://www.instagram.com/p/CAqNZ76hWiE,504,No,credit @dm for removal*
2118,https://www.instagram.com/p/B-XbSymjGrQ,503,Yes,credit: (dm for credit)
1168,https://www.instagram.com/p/B70v1CMHiTa,503,No,credit @please comment or dm for credit no copyright intended
2606,https://www.instagram.com/p/CAiU5lGnD4t,502,No,credit
2888,https://www.instagram.com/p/B8yn_n8nvOR,501,No,credit @no copyright intended please dm or comment for credit
2918,https://www.instagram.com/p/B71g_jKnKPw,501,Yes,credit @pgatour *
1483,https://www.instagram.com/p/CAvd1R5hitJ,500,No,credit @dm for removal*
537,https://www.instagram.com/p/B-7QluXhpt8,498,No,credit!
2908,https://www.instagram.com/p/B8EIKiVHxS9,498,Yes,credit @no copyright intended please dm or comment for credit
1656,https://www.instagram.com/p/B-uxCeOB3xd,498,No,credit @dm for removal*
2861,https://www.instagram.com/p/B9R6b-NHXqn,493,No,credit @no copyright intended please dm or comment for credit
3616,https://www.instagram.com/p/B-ci38qCACN,493,No,credits: artist: cassie.woxmen *tiktok*
3541,https://www.instagram.com/p/B_-mcorqy8B,492,No,credits:dm me
808,https://www.instagram.com/p/CABAEAJH1EK,491,No,credit
1018,https://www.instagram.com/p/B9cYLQ6HZ0k,486,No,credit @no copyright intended please dm or comment for credit
3614,https://www.instagram.com/p/B-fIGyyChnt,486,No,credits:kwai
3556,https://www.instagram.com/p/B_xnwqmnXyt,484,No,"credits:@redbull,@you_got_that_comin @it_should_matter"
799,https://www.instagram.com/p/CAGS-3MHU3z,482,No,credit
855,https://www.instagram.com/p/B_iBEmEHQyI,481,No,credit
1643,https://www.instagram.com/p/B-5IOCVBhh1,481,No,credit @dm for removal*
771,https://www.instagram.com/p/CAYXRAGHKj0,478,No,credit
1133,https://www.instagram.com/p/B8MWb0rnPTV,477,No,credit @please comment or dm for credit no copyright intended
726,https://www.instagram.com/p/CA3FTOXHwjp,477,No,credit
1412,https://www.instagram.com/p/By8H-sMBIM_,475,Yes,credit @satisfying_us_
3634,https://www.instagram.com/p/B-Eupd9C9b7,473,No,credits: @xiang.duan
414,https://www.instagram.com/p/CAQm4tiB9i1,473,No,credit @kdbteam *
1539,https://www.instagram.com/p/CALNkvtBzh2,473,No,credit @dm for removal*
759,https://www.instagram.com/p/CAiUNHRH5Ha,472,No,credit
3608,https://www.instagram.com/p/B-m2aQgCpCB,471,No,credits: @busywithslime
788,https://www.instagram.com/p/CAN4LXBnsjs,469,No,credit
1508,https://www.instagram.com/p/CAfzgbNh6zP,468,No,credit @dm for removal*
2901,https://www.instagram.com/p/B8ZlXHDnytl,466,Yes,credit @no copyright intended please dm or comment for credit
860,https://www.instagram.com/p/B_dJ_-uHSg-,466,No,credit
724,https://www.instagram.com/p/CA5fhmvn8KJ,466,No,credit
882,https://www.instagram.com/p/B_NZA-vnTMi,465,No,credit
3607,https://www.instagram.com/p/B-oxRrAilhA,463,No,credits: @gnarlyjess @satisfytrash
347,https://www.instagram.com/p/CA8YMcJB80T,462,No,credit @please comment or dm for credit no copyright intended
739,https://www.instagram.com/p/CAvP5ZkHNKi,461,No,credit
1997,https://www.instagram.com/p/CA-k1OIj6Xy,460,No,credits: gadgetpower/tiktok
2017,https://www.instagram.com/p/CAsr1X3jltg,456,No,credits: @so.high.up
649,https://www.instagram.com/p/B87DJX2BxUf,455,No,credit *
758,https://www.instagram.com/p/CAijlOJnEJx,455,No,credit
1123,https://www.instagram.com/p/B8UExitHUU4,455,No,credit @please comment or dm for credit no copyright intended
807,https://www.instagram.com/p/CABHrV-n9wO,453,No,credit
2786,https://www.instagram.com/p/B-cwHfMnfod,451,No,credit @no copyright intended please dm or comment for credit *
1529,https://www.instagram.com/p/CAS0cDOB1J0,451,No,credit @dm for removal*
796,https://www.instagram.com/p/CAIwCWUHiX0,450,No,credit
2831,https://www.instagram.com/p/B9rxVpjJzuf,449,No,credit @no copyright intended please dm or comment for credit
993,https://www.instagram.com/p/B9r_VoHn7VQ,448,No,credit @dm for removal*
2843,https://www.instagram.com/p/B9hdoqKHbgu,447,No,credit @no copyright intended please dm or comment for credit
3633,https://www.instagram.com/p/B-FX8_biaey,447,No,credits: @sugar_boogers
1610,https://www.instagram.com/p/B_Xw04vhDg1,444,No,credit @dm for removal*
816,https://www.instagram.com/p/B_76p4LnRwW,443,No,credit
741,https://www.instagram.com/p/CAs41vmnDvN,442,No,credit
717,https://www.instagram.com/p/CA8Yf7LHWgd,441,No,credit
1107,https://www.instagram.com/p/B8eCUMcnSDu,440,No,credit @please comment or dm for credit no copyright intended
1485,https://www.instagram.com/p/CAvQJVDh_6X,433,No,credit @dm for removal*
1196,https://www.instagram.com/p/B7WlsfPnlzc,433,No,credit @no copyright intended please dm or comment for credit
2800,https://www.instagram.com/p/B-P2bQ1n0XB,432,No,credit @no copyright intended please dm or comment for credit
2614,https://www.instagram.com/p/CAdbQw-HGrk,430,No,credit: @please comment or do for credit -
1565,https://www.instagram.com/p/B_5TXWbhcT0,429,No,credit @dm for removal*
1149,https://www.instagram.com/p/B7_4-0nnARO,428,No,credit @please comment or dm for credit no copyright intended
2396,https://www.instagram.com/p/B8aW7sqH4Kv,427,Yes,credits @ketrin_niki
1593,https://www.instagram.com/p/B_nUy_KB9Xl,427,No,credit @dm for removal*
2911,https://www.instagram.com/p/B79VGI6HKKA,419,Yes,credit @no copyright intended please dm or comment for credit
3581,https://www.instagram.com/p/B_R9-lTj2Gs,416,No,credits:dm me
2912,https://www.instagram.com/p/B79F6PZnsQx,413,Yes,credit @no copyright intended please dm or comment for credit
3689,https://www.instagram.com/p/B8_oGQNDVbc,411,No,credits: @perkolatorpress
458,https://www.instagram.com/p/B_z1JQrBeCR,411,No,credit @please comment or dm for credit no copyright intended
2874,https://www.instagram.com/p/B9AInqdiapl,410,No,credit @no copyright intended please dm or comment for credit
716,https://www.instagram.com/p/CA-m5PIHlHV,407,No,credit
1000,https://www.instagram.com/p/B9o7x7PnG4d,407,No,credit @no copyright intended please dm or comment for credit
3701,https://www.instagram.com/p/B8j3mOBFxrH,406,Yes,credits: dm me
1730,https://www.instagram.com/p/B9esPfmBVyg,402,No,credit @no copyright intended please dm or comment for credit
985,https://www.instagram.com/p/B9zR98CH86k,402,No,credit @dm for removal*
1051,https://www.instagram.com/p/B9HqW1LHv2S,402,No,credit @please comment or dm for credit no copyright intended
1488,https://www.instagram.com/p/CAsrciUB5WE,397,No,credit @bo_berkman dm for removal*
942,https://www.instagram.com/p/B-UtHI1ncjm,397,No,credit @dm for removal*
1516,https://www.instagram.com/p/CAaqVz8huhQ,396,No,credit @perfectframe.ig dm for removal*
1188,https://www.instagram.com/p/B7ji5V2n7Gd,394,No,credit @no copyright intended please dm or comment for credit
3570,https://www.instagram.com/p/B_j_h1GjtPR,394,No,credits: @maiislime
478,https://www.instagram.com/p/B_m9KVvhU0T,394,No,credit @please comment or dm for credit no copyright intended
1402,https://www.instagram.com/p/BzGM2FRBSXj,394,Yes,credit @satisfyingtrendings
2113,https://www.instagram.com/p/B-hxB_qDfVf,392,No,credit: @mozu_world
3739,https://www.instagram.com/p/B78v98BlfeU,391,Yes,credits: @powervisiongo
3567,https://www.instagram.com/p/B_pF6UlKklE,388,No,"credits:@kriod, unknown"
720,https://www.instagram.com/p/CA8CxkEHzQG,388,No,credit
2797,https://www.instagram.com/p/B-ScZaun-MG,386,No,credit @no copyright intended please dm or comment for credit
2039,https://www.instagram.com/p/CAYbkWcDkW1,386,No,credits: icequeen_letsgo/tiktok
1543,https://www.instagram.com/p/CAIos4aBm3p,385,No,credit @dm for removal*
819,https://www.instagram.com/p/B_5bX92nIjf,385,No,credit
3751,https://www.instagram.com/p/B7yfVTdq78M,385,Yes,credits: @hydraulicpresschannel
3560,https://www.instagram.com/p/B_upgofHmDc,384,No,"credits:bezputevki (tiktok),dm me,skyviews35/tiktok"
1606,https://www.instagram.com/p/B_cv2SmhEJj,383,No,credit @dm for removal*
1329,https://www.instagram.com/p/B2kMwJtAXwZ,381,Yes,credit -?
2905,https://www.instagram.com/p/B8KcRCLHsAn,380,No,credit @no copyright intended please dm or comment for credit
1629,https://www.instagram.com/p/B_INhEZh3ov,380,No,credit @dm for removal*
2836,https://www.instagram.com/p/B9mqK0WpHkD,379,No,credit @no copyright intended please dm or comment for credit
1195,https://www.instagram.com/p/B7Yn08YngVv,379,No,credit @no copyright intended please dm or comment for credit
1169,https://www.instagram.com/p/B7y6eUTHQm6,377,No,credit @please comment or dm for credit no copyright intended
3746,https://www.instagram.com/p/B73Kpvtq6dD,374,Yes,credits: @hydraulicpresschannel
3661,https://www.instagram.com/p/B9hKO21iKan,373,No,credits: @legendaryshots
1584,https://www.instagram.com/p/B_sa9MbhbCQ,372,No,credit @dm for removal*
869,https://www.instagram.com/p/B_XpdY_HFGs,372,No,credit
1334,https://www.instagram.com/p/B162yzBhyC-,371,No,credit @ dm for credit or removal
777,https://www.instagram.com/p/CAVgOJEnTKX,369,No,credit
800,https://www.instagram.com/p/CAGLWkGH39y,368,No,credit
1016,https://www.instagram.com/p/B9erNuVnF0R,368,No,credit @no copyright intended please dm or comment for credit
1511,https://www.instagram.com/p/CAdVe9UhSyj,367,No,credit @perfectframe.ig dm for removal*
3554,https://www.instagram.com/p/B_zzwiAHi9q,367,No,credits: @dorpell @nickverbelchuk
2898,https://www.instagram.com/p/B8eTirCnRu1,367,Yes,credit @no copyright intended please dm or comment for credit
864,https://www.instagram.com/p/B_ahQicHs3g,366,No,credit
977,https://www.instagram.com/p/B94tI63nsRN,366,No,credit @dm for removal*
1649,https://www.instagram.com/p/B-z7dmFhegJ,365,No,credit @dm for removal*
2108,https://www.instagram.com/p/B-pdN_qjPGI,364,Yes,credit: (dm for credit)
3547,https://www.instagram.com/p/B_5Yqf6nQuh,363,No,credits:@kwai & @hammerlyceramics
737,https://www.instagram.com/p/CAvdpWxnvOD,362,No,credit
1523,https://www.instagram.com/p/CAVnDDOBrCx,361,No,credit @rene_casselly dm for removal*
2134,https://www.instagram.com/p/B94TkfUDhwF,361,Yes,credit: (@thomas_berard_)
2814,https://www.instagram.com/p/B-AiVwDJ5sl,361,No,credit @no copyright intended please dm or comment for credit
3610,https://www.instagram.com/p/B-kRuGhCZ1B,358,No,credits: @nailartbymerry
2915,https://www.instagram.com/p/B75xw9jHlcS,357,Yes,credit @no copyright intended please dm or comment for credit
1671,https://www.instagram.com/p/B-hvOk4Bx22,356,No,credit @dm for removal*
1531,https://www.instagram.com/p/CAQdu39Bp7T,355,No,credit @dm for removal*
2828,https://www.instagram.com/p/B9wq9l5JUFX,352,No,credit @no copyright intended please dm or comment for credit
1003,https://www.instagram.com/p/B9mgc8xn0OU,351,No,credit @no copyright intended please dm or comment for credit
3653,https://www.instagram.com/p/B9q-UwLimnG,348,No,credits: @newparadise30
1177,https://www.instagram.com/p/B7tjJZzH8BB,344,No,credit @please comment or dm for credit no copyright intended
1017,https://www.instagram.com/p/B9ceKq5HPjj,344,No,credit @no copyright intended please dm or comment for credit
3703,https://www.instagram.com/p/B8i30YmqvQ2,344,No,credits: @vaustinl
1566,https://www.instagram.com/p/B_5LOK5hLtV,343,No,credit @dm for removal*
955,https://www.instagram.com/p/B-IRUHsH76K,343,No,credit @dm for removal*
3717,https://www.instagram.com/p/B8WbyfyFDNe,342,Yes,credits: @vaustinl
1333,https://www.instagram.com/p/B2T0Q4GAMdJ,342,Yes,credit @ dm for credit or removal
1510,https://www.instagram.com/p/CAddAAmB6gk,341,No,credit @dm for removal*
2904,https://www.instagram.com/p/B8MYjs-ncXs,340,Yes,credit @no copyright intended please dm or comment for credit
2107,https://www.instagram.com/p/B-qb5WEDVcF,339,No,credit: emilylfigueroa/tiktok
1072,https://www.instagram.com/p/B84HV3rnBZL,339,No,credit @please comment or dm for credit no copyright intended
3747,https://www.instagram.com/p/B71W-ZzFm-i,338,No,credits: @alistaircsmith
969,https://www.instagram.com/p/B992qNGnn6T,338,No,credit @dm for removal*
874,https://www.instagram.com/p/B_SpfvNHEj2,337,No,credit
3648,https://www.instagram.com/p/B9ytMQpi08_,337,No,credits: @daniel.83
1495,https://www.instagram.com/p/CAnprEMBdva,337,No,credit @the_bakeking dm for removal*
1030,https://www.instagram.com/p/B9UrK1bn0tP,336,No,credit @no copyright intended please dm or comment for credit
2812,https://www.instagram.com/p/B-DHKqzpr28,332,No,credit @no copyright intended please dm or comment for credit
1636,https://www.instagram.com/p/B_AusxNht4i,332,No,credit @dm for removal*
858,https://www.instagram.com/p/B_fanzAnunV,331,No,credit
3696,https://www.instagram.com/p/B8zE6UWDvWY,331,No,credits: @ kwai
3657,https://www.instagram.com/p/B9l1YjIi3Ok,330,No,credits: @matsuda55555
3525,https://www.instagram.com/p/CANCprbHGsD,330,No,"credits:dm me, @simplyslime_boo"
859,https://www.instagram.com/p/B_fTOZCn3e2,327,No,credit
2916,https://www.instagram.com/p/B74Ey1tHMkK,327,Yes,credit @no copyright intended please dm or comment for credit
766,https://www.instagram.com/p/CAdH_0fn0Wq,327,No,credit
3559,https://www.instagram.com/p/B_vCOuhHwfs,323,No,"credits:dm me, @ kwai mu6699qi"
1328,https://www.instagram.com/p/B2lpUKwATxC,323,No,credit @satisfyingvideos.ig
3597,https://www.instagram.com/p/B-44FWkihbq,323,No,credits:dm me
1538,https://www.instagram.com/p/CALUZsmh4TS,321,No,credit @dm for removal*
1073,https://www.instagram.com/p/B813KjVH7GL,321,No,credit @please comment or dm for credit no copyright intended
842,https://www.instagram.com/p/B_p9GVWH5UP,320,No,credit
3609,https://www.instagram.com/p/B-mMcZdi8uL,319,Yes,credits: @wickedwinks
3576,https://www.instagram.com/p/B_ZsWj0DJCF,318,No,credits:dm me
945,https://www.instagram.com/p/B-SPIy5HiKu,318,No,credit @dm for removal*
1424,https://www.instagram.com/p/ByvIVHHhWLO,317,Yes,credit - @m.satisfying .
994,https://www.instagram.com/p/B9r08CpHowO,316,No,credit @no copyright intended please dm or comment for credit
770,https://www.instagram.com/p/CAallwfnKW9,316,No,credit
1728,https://www.instagram.com/p/B9hXUoiBK_Z,315,No,credit @no copyright intended please dm or comment for credit
2900,https://www.instagram.com/p/B8cYiI-nbdw,315,Yes,credit @no copyright intended please dm or comment for credit
2921,https://www.instagram.com/p/B7vxCm1nKwr,314,Yes,credit @no copyright intended please dm or comment for credit
1007,https://www.instagram.com/p/B9j9XSiH8R1,314,No,credit @no copyright intended please dm or comment for credit
1640,https://www.instagram.com/p/B-98RIchpRE,313,No,credit @dm for removal*
3575,https://www.instagram.com/p/B_cRGROjZD8,312,No,credits: @smithsonianzoo @bluecloverrabbitry @animals.co
780,https://www.instagram.com/p/CATCYNpny7t,311,No,credit
1006,https://www.instagram.com/p/B9kGndtnoPb,311,No,credit @no copyright intended please dm or comment for credit
1052,https://www.instagram.com/p/B9HdmADnkNS,308,No,credit @please comment or dm for credit no copyright intended
763,https://www.instagram.com/p/CAddKa-nQdk,307,No,credit
1729,https://www.instagram.com/p/B9hOCJkhM_s,306,No,credit @no copyright intended please dm or comment for credit
485,https://www.instagram.com/p/B_iZRYBBFZd,305,No,credit!
1545,https://www.instagram.com/p/CAGTEjPhNrb,305,No,credit @dm for removal*
1346,https://www.instagram.com/p/B0Qj1QigDCQ,303,Yes,credit @satisfyinggenitals
3647,https://www.instagram.com/p/B9zWlb7i3S0,303,No,credits: @satisfyaddict.s & @satisfyingxsoapxcutting
1632,https://www.instagram.com/p/B_DZp0bhdY7,301,No,credit @dm for removal*
1066,https://www.instagram.com/p/B89TVjnHvWX,300,No,credit @please comment or dm for credit no copyright intended
3590,https://www.instagram.com/p/B_FF8X7ijvo,299,No,credits: @foodychannel
1555,https://www.instagram.com/p/CAA63F9hmYH,299,No,credit @dm for removal*
2078,https://www.instagram.com/p/B_iG5IQDaKZ,298,No,credit: tiktok 👉
3588,https://www.instagram.com/p/B_HqwiEC9uz,297,No,credits: @wickedwinks
776,https://www.instagram.com/p/CAVnJ0LnpIJ,297,No,credit
1186,https://www.instagram.com/p/B7mERP8nfzg,295,No,credit @please comment or dm for credit no copyright intended
2122,https://www.instagram.com/p/B-KabzNDIwF,293,Yes,credit: 346482806 (douyin)
1461,https://www.instagram.com/p/CA-tiNGB-XL,293,No,credit @dm for removal*
992,https://www.instagram.com/p/B9uJIXQnyn-,292,No,credit @dm for removal*
3664,https://www.instagram.com/p/B9cRZwFCK-W,291,No,credits: @sand.tagious & @rogerkilimanjaro
1608,https://www.instagram.com/p/B_aaPXLB0V_,291,No,credit @dm for removal*
3743,https://www.instagram.com/p/B75q0A0qFzo,290,No,credits: @simply.wines
3676,https://www.instagram.com/p/B9MgbVnibD6,288,No,credits: dm me
1577,https://www.instagram.com/p/B_xh2bOhy4G,287,No,credit @dm for removal*
915,https://www.instagram.com/p/B-uw4NOgqvx,286,No,credit
1465,https://www.instagram.com/p/CA8K3iOBXV0,286,No,credit @hevesh5 dm for removal*
3695,https://www.instagram.com/p/B81VMeZD8PJ,286,No,credits: @polymerclayworkshop @lililettering
853,https://www.instagram.com/p/B_keumAHMEF,285,No,credit
3750,https://www.instagram.com/p/B7y0_0AlCHU,283,No,credits:  dm me 
1325,https://www.instagram.com/p/B2r6l9nhrAN,283,No,credit @satisfytour
3574,https://www.instagram.com/p/B_c7KaWj3RP,282,No,credits:dm me
3715,https://www.instagram.com/p/B8YlYKkK25f,281,No,credits: dm me & @marshallscheetz
982,https://www.instagram.com/p/B9zr-_9nTav,281,No,credit @dm for removal*
3656,https://www.instagram.com/p/B9meKDxC58y,281,No,credits: dm me and @everythingcutinhalf and @kwai
1685,https://www.instagram.com/p/B-VEDy_hMQh,279,No,credit @dm for removal*
1005,https://www.instagram.com/p/B9kNY4pH6UB,275,No,credit @no copyright intended please dm or comment for credit
2837,https://www.instagram.com/p/B9mc7mgJew-,274,No,credit @no copyright intended please dm or comment for credit
3665,https://www.instagram.com/p/B9b9CEhCZzy,274,No,credits: dm me
1407,https://www.instagram.com/p/BzBmpWsBDky,272,Yes,credit @highersatisfaction
1326,https://www.instagram.com/p/B2pIBvcAj1P,272,Yes,credit @highersatisfaction
914,https://www.instagram.com/p/B-uzrT0guak,272,No,credit
3582,https://www.instagram.com/p/B_QDHr2DlKy,272,No,credits:dm me
1150,https://www.instagram.com/p/B7_ooCFHAWN,272,No,credit @please comment or dm for credit no copyright intended
2910,https://www.instagram.com/p/B7_ezf-nktQ,271,Yes,credit @no copyright intended please dm or comment for credit
1528,https://www.instagram.com/p/CAS8cKOhUUC,271,No,credit @dm for removal*
1034,https://www.instagram.com/p/B9SHeYAn5Py,269,No,credit @no copyright intended please dm or comment for credit
1068,https://www.instagram.com/p/B87B0HWn46J,269,No,credit @please comment or dm for credit no copyright intended
1071,https://www.instagram.com/p/B84cCJznvsc,269,No,credit @please comment or dm for credit no copyright intended
843,https://www.instagram.com/p/B_p24RIHUPs,269,No,credit
3742,https://www.instagram.com/p/B76MIikFnqL,268,No,credits: dm me 
1648,https://www.instagram.com/p/B-2LSq1BW0b,267,No,credit @dm for removal*
813,https://www.instagram.com/p/B_-UypGHHx1,267,No,credit
1655,https://www.instagram.com/p/B-uz5KThrtR,267,No,credit @dm for removal*
948,https://www.instagram.com/p/B-PqluIHMz5,266,No,credit @dm for removal*
748,https://www.instagram.com/p/CAp-tLVn7bz,266,No,credit
988,https://www.instagram.com/p/B9w3Jh7nME0,264,No,credit @dm for removal*
999,https://www.instagram.com/p/B9pGDHiHqjr,263,No,credit @no copyright intended please dm or comment for credit
3752,https://www.instagram.com/p/B7yMMIUFFHo,263,No,credits:  @alwayscloud9ine
1408,https://www.instagram.com/p/BzAkgXvhls7,258,Yes,credit @highersatisfaction
1159,https://www.instagram.com/p/B76GsW5nddz,258,No,credit @please comment or dm for credit no copyright intended
1344,https://www.instagram.com/p/B0YTvx7A5qu,257,Yes,credit @satisfyaddict.s
832,https://www.instagram.com/p/B_xiNNYHbV4,257,No,credit
2914,https://www.instagram.com/p/B78WrxQHR_p,256,Yes,credit @no copyright intended please dm or comment for credit
3668,https://www.instagram.com/p/B9XKZygCVVS,255,No,credits: @redappleslime
1342,https://www.instagram.com/p/B0gWQ9ig0vf,255,Yes,credit @slmvideorp
2917,https://www.instagram.com/p/B73lk09nGfY,255,No,credit @no copyright intended please dm or comment for credit
3749,https://www.instagram.com/p/B70i_IHlk1i,254,No,credits: @powervisiongo
877,https://www.instagram.com/p/B_QSfhMniqe,252,No,credit
1356,https://www.instagram.com/p/Bz_FLGQhmu1,251,Yes,credit @foodtisfy
785,https://www.instagram.com/p/CAQYkbpnbtg,251,No,credit
1180,https://www.instagram.com/p/B7qbO4MnofM,250,No,credit @please comment or dm for credit no copyright intended
755,https://www.instagram.com/p/CAk4s_lnIr5,250,No,credit
1617,https://www.instagram.com/p/B_Sj7B-BBbT,249,No,credit @dm for removal*
944,https://www.instagram.com/p/B-Sa2s-HCCP,247,No,credit @dm for removal*
3738,https://www.instagram.com/p/B79Ia0jlYlT,247,No,credits: dm me 
3762,https://www.instagram.com/p/B7ok9qPIHYT,247,Yes,credits: @hydraulicpresschannel
3587,https://www.instagram.com/p/B_IU0GCiF68,246,No,credits:kwai
3640,https://www.instagram.com/p/B99AItziRQx,246,No,credits: @heath_knuckles
905,https://www.instagram.com/p/B-2fZ8DnfBF,245,No,credit
1614,https://www.instagram.com/p/B_VL2GtByDF,245,No,credit @dm for removal*
3730,https://www.instagram.com/p/B8L967OqyMJ,245,No,credits: @rogerkilimanjaro
1330,https://www.instagram.com/p/B2j3S1vB7iJ,242,No,credit @satisfyingvideos.ig
773,https://www.instagram.com/p/CAYGiwRnaNT,242,No,credit
975,https://www.instagram.com/p/B967xdlH4fK,241,No,credit @dm for removal*
962,https://www.instagram.com/p/B-DAxXBn0Iz,241,No,credit @dm for removal*
1056,https://www.instagram.com/p/B9E9H4wnNyL,241,No,credit @please comment or dm for credit no copyright intended
3694,https://www.instagram.com/p/B84IKdoj9Fl,241,No,credits: @ifyouhigh
1045,https://www.instagram.com/p/B9Kez78nnhp,240,No,credit @please comment or dm for credit no copyright intended
918,https://www.instagram.com/p/B-sEPltH4Kr,239,No,credit
984,https://www.instagram.com/p/B9zZy6jnexX,238,No,credit @dm for removal*
3697,https://www.instagram.com/p/B8oCowYFuAR,238,No,credits: @asmr.lbb & @fullyviral
2907,https://www.instagram.com/p/B8HEV8bHmsL,237,Yes,credit @no copyright intended please dm or comment for credit
3558,https://www.instagram.com/p/B_wt1frKSYo,236,No,"credits:@ralphie_the_malchi, @norinoriporon"
1436,https://www.instagram.com/p/ByKRabFBznZ,236,Yes,credit @tripsatisfy
1350,https://www.instagram.com/p/B0I5h6mg9yZ,236,Yes,credit @satisfyingvideos.ig
3639,https://www.instagram.com/p/B99pOpIimfF,236,No,credits: @claypoppings
1501,https://www.instagram.com/p/CAk4xJoBQDU,236,No,credit @dm for removal*
3741,https://www.instagram.com/p/B76rQfVKvlS,235,No,credits: @lets_melt_this
1363,https://www.instagram.com/p/Bz0SHp6hJlQ,235,Yes,credit @oddlymesmerizing
1512,https://www.instagram.com/p/CAdO0alhoV9,235,No,credit @dm for removal*
1364,https://www.instagram.com/p/BzyO5tBBo1_,234,Yes,credit @satisfyaddict.s
1338,https://www.instagram.com/p/B0x-4vlALbP,233,Yes,credit @simulationlab
1397,https://www.instagram.com/p/BzK2rXsBwA2,233,Yes,credit @satisfying_source
3592,https://www.instagram.com/p/B_ChP_6C8rf,231,No,credits: @nailartbymerry
2899,https://www.instagram.com/p/B8eD1bSHj2j,230,Yes,credit @no copyright intended please dm or comment for credit
2903,https://www.instagram.com/p/B8OaG0DnKWY,230,Yes,credit @no copyright intended please dm or comment for credit
1398,https://www.instagram.com/p/BzJD5rGhTeB,229,Yes,credit @artsipix
3714,https://www.instagram.com/p/B8ZCl--F61S,228,No,credits: @garyfaycreations
1620,https://www.instagram.com/p/B_QS1g3B8sM,228,No,credit @dm for removal*
981,https://www.instagram.com/p/B92BuUWnGIY,228,No,credit @dm for removal*
2929,https://www.instagram.com/p/B7hUjTgjSzn,227,No,credit @no copyright intended please dm or comment for credit
899,https://www.instagram.com/p/B-97-rrnzTt,226,No,credit
848,https://www.instagram.com/p/B_nUd_SnaaL,226,No,credit
971,https://www.instagram.com/p/B99nNy3nISh,226,No,credit @dm for removal*
2023,https://www.instagram.com/p/CAnnPBMDX6V,226,No,credits: @dstrictholdings 
963,https://www.instagram.com/p/B-C15RinIeP,225,No,credit @dm for removal*
1360,https://www.instagram.com/p/Bz5kXheB0rP,225,Yes,credit @vaustinl
917,https://www.instagram.com/p/B-sR2tQHJ0Y,225,No,credit
950,https://www.instagram.com/p/B-NSYbDHrA_,225,No,credit @dm for removal*
3604,https://www.instagram.com/p/B-t63ypihpb,223,Yes,credits: @wickedwinks
3666,https://www.instagram.com/p/B9ZukPkip7q,223,No,credits: @sand.tagious
814,https://www.instagram.com/p/B_-N9fuHYdk,222,No,credit
1384,https://www.instagram.com/p/BzX8CFsh_Dc,221,Yes,credit @satisfyingvideos.ig
1401,https://www.instagram.com/p/BzGvSYmhi71,221,Yes,credit @__floralfoam
1651,https://www.instagram.com/p/B-zoITCBIVW,221,No,credit @dm for removal*
3598,https://www.instagram.com/p/B-4OA5SiM-N,221,No,credits:kwai
3579,https://www.instagram.com/p/B_VMvBVDEjc,219,No,credits: @wickedwinks
1646,https://www.instagram.com/p/B-2ftUthR6p,217,No,credit @dm for removal*
3737,https://www.instagram.com/p/B7_Fg5uq4yY,217,No,credits: @macroroom
1340,https://www.instagram.com/p/B0niEczg_eT,216,Yes,credit @????
1647,https://www.instagram.com/p/B-2fUiWB0JI,215,No,credit @dm for removal*
1619,https://www.instagram.com/p/B_QS748hDso,215,No,credit @dm for removal*
738,https://www.instagram.com/p/CAvWafRHEVN,215,No,credit
895,https://www.instagram.com/p/B_AuWfqneKc,215,No,credit
3706,https://www.instagram.com/p/B8gbH5Hlrgk,214,Yes,credits: dm me
1515,https://www.instagram.com/p/CAaxENIhHus,213,No,credit @dm for removal*
3602,https://www.instagram.com/p/B-xJqf8iIJq,211,No,credits: @lurvemylush
841,https://www.instagram.com/p/B_sSHQ4Hh_s,210,No,credit
1695,https://www.instagram.com/p/B-NIUF_hgbe,209,No,credit @dm for removal*
833,https://www.instagram.com/p/B_xaLzAnG9M,209,No,credit
856,https://www.instagram.com/p/B_h7qjEn9mh,207,No,credit
1313,https://www.instagram.com/p/B3fHXKyBX1d,207,Yes,credit @
1339,https://www.instagram.com/p/B0tA1XRAUHD,207,Yes,credit @???
1393,https://www.instagram.com/p/BzOCeXchn2D,206,Yes,credit @ratedmodernart
798,https://www.instagram.com/p/CAIhcLRHq6f,206,No,credit
2818,https://www.instagram.com/p/B94pXiFJuvv,205,No,credit @no copyright intended please dm or comment for credit
1348,https://www.instagram.com/p/B0Ll0QigUvb,205,Yes,credit @zodiacc_slimezz
756,https://www.instagram.com/p/CAioWopnvrw,205,No,credit
854,https://www.instagram.com/p/B_iIi9Nnx_h,205,No,credit
